ESN,Cycles_Since_New,Sensed_Altitude_mean,Sensed_Altitude_max,Sensed_Altitude_std,Sensed_Mach_mean,Sensed_Mach_max,Sensed_Mach_std,Sensed_Pamb_mean,Sensed_Pamb_max,Sensed_Pamb_std,Sensed_Pt2_mean,Sensed_Pt2_max,Sensed_Pt2_std,Sensed_TAT_mean,Sensed_TAT_max,Sensed_TAT_std,Sensed_WFuel_mean,Sensed_WFuel_max,Sensed_WFuel_std,Sensed_VAFN_mean,Sensed_VAFN_max,Sensed_VAFN_std,Sensed_VBV_mean,Sensed_VBV_max,Sensed_VBV_std,Sensed_Fan_Speed_mean,Sensed_Fan_Speed_max,Sensed_Fan_Speed_std,Sensed_Core_Speed_mean,Sensed_Core_Speed_max,Sensed_Core_Speed_std,Sensed_T25_mean,Sensed_T25_max,Sensed_T25_std,Sensed_T3_mean,Sensed_T3_max,Sensed_T3_std,Sensed_Ps3_mean,Sensed_Ps3_max,Sensed_Ps3_std,Sensed_T45_mean,Sensed_T45_max,Sensed_T45_std,Sensed_P25_mean,Sensed_P25_max,Sensed_P25_std,Sensed_T5_mean,Sensed_T5_max,Sensed_T5_std,Cycles_to_HPT_SV,Cycles_to_HPC_SV,Cycles_to_WW
101,200,13702.750087315915,24006.321515887343,11830.60368785328,0.4670039608226976,0.6676409437404832,0.24361198042075838,9.438814361493487,14.425396272634304,4.389057303896101,10.76363456234421,14.789016781750496,3.6079147144273533,514.9149786097322,543.0328982247689,24.57536048725445,0.8350173631688619,1.2466002241794751,0.35247088834145857,5057.673377542795,6237.051326354084,767.4068102955509,0.0009448207581433143,0.0033933433252276,0.0016143607605881947,1822.5365244356285,1907.3175111241544,78.62048586424834,20612.401998477977,21372.55320969868,665.9069345398639,716.9010342984069,754.9272253878887,33.0019558908147,1525.113627677279,1626.0084607560982,88.08483266619812,337.9799406192629,484.96616731743137,127.66305408910775,2043.1952704314494,2195.2511233505575,132.02757229254593,30.152437515837,41.50963896378752,9.972680165912513,1306.8481858862776,1431.1142935584037,105.8825885908272,3890,8310,710
101,210,17464.071515887343,29002.321515887343,13819.390484284857,0.5091093403370938,0.7211909486995897,0.24106618684219538,8.411939631365154,14.50177040568046,4.768753357317594,9.719439031258855,14.961076851911006,4.180936207855932,500.232610262195,536.180685713418,27.83271704613291,0.7961868584094871,1.2493608010816704,0.3484166477183308,5000.47614549567,6233.285082728706,683.4257573085073,0.0,0.0,0.0,1863.7521013803703,1892.643688174107,28.985804784993892,20520.316717105427,21166.47644074876,538.7927868928366,706.9536066731748,744.8127863601048,28.97793398174876,1513.722342852876,1597.5923721900267,69.8132049923313,321.5356391573251,492.74077514178657,132.41413616693126,2044.3115022336835,2154.200914011381,89.60367369852874,28.295080663524935,42.16108969610925,10.859940184810236,1286.2166320202714,1399.0795712088532,90.76553084229292,3880,8300,700
101,220,15191.750087315915,28007.321515887343,14032.439665018372,0.48701997114118123,0.7215059592472276,0.25819923413454526,9.181770217280848,14.80837140198389,4.986870380460638,10.490078924307713,15.241587453977864,4.274598781729808,508.2693343082379,537.7128586710015,22.39138910822661,0.8254600960054651,1.2242621952357151,0.34697254004900735,5070.358820649684,6268.082721203103,750.0642458433505,0.0,0.0,0.0,1843.5314281235292,1867.9384884299911,20.76945250308808,20577.776487724448,21082.35011159142,450.3726623195087,712.9583345416831,742.0975395031913,22.042728816310454,1520.7369534510158,1586.3521806528256,58.107670762090144,335.3918074926552,488.89803833771776,134.0171290019894,2044.1691385862764,2122.866239488828,75.69162006760169,29.78574352107548,42.13800612854171,10.90900028208256,1296.8306250054404,1382.9151057545428,82.25695432001878,3870,8290,690
101,230,15529.464373030201,28002.321515887343,13471.33232001165,0.48988196373024623,0.7370669438587388,0.2645647123112274,8.989519704171538,14.33670373103232,4.709213647043013,10.316404767523498,14.69925540061937,3.9445919585535574,494.75896244429526,529.3818192797,24.35212683208161,0.8020818904981463,1.1689561213577269,0.3300991534914326,5065.178444373713,6252.265736343951,765.3698559617454,0.0,0.0,0.0,1817.8334523407768,1859.3234441224945,38.2860283955299,20301.131555158823,20969.665384614105,535.651306915678,693.9203001705433,733.1187355885218,27.031175531658075,1483.7335909970584,1571.145364255638,69.21500645938232,331.0541103034051,474.86538517243,127.38749742885345,1992.2532908401333,2104.293088856393,94.38303164833408,29.36129321410998,40.77653856787971,10.224507358349708,1260.4161902352892,1364.3754322069706,90.78698003769745,3860,8280,680
101,240,15232.035801601629,27997.321515887343,13903.110871483472,0.47781297151570273,0.7003379657016954,0.24761823688847423,9.148492374546297,14.770141211048369,4.926651999957762,10.395872381479682,15.260530105895974,4.260498212687931,487.5962742219495,514.2963413482075,22.738347892221007,0.7777530515920842,1.173512986820851,0.3418319247337168,5062.941112217929,6289.403254021111,762.7875428291404,0.0005717487149037858,0.0040022410043265,0.001512704912056186,1780.2923284712303,1815.3220957938756,45.77019098931377,20081.64869738647,20680.297680621767,519.8628332518807,680.3151507769077,709.7692053768486,24.48324751906935,1454.5782453944698,1531.444574228152,66.43001001946624,326.0299144232173,480.75173357396494,134.93797548497116,1949.3564387917236,2051.846655082973,89.35013921714184,29.0475970016029,41.67146500161355,10.997667773108587,1238.7952128769255,1336.8778692701644,85.44355267354842,3850,8270,670
101,250,15310.321515887345,27999.321515887343,13727.851191404041,0.4868309711988104,0.7170329882847032,0.2555778684127682,9.095178849928246,14.623969018554307,4.838534932537902,10.402575606091341,15.06202272428682,4.1317933588301825,500.2240876695324,537.0167109446264,28.027310492265684,0.8353566053999162,1.2774880529867505,0.385262543396024,5041.0192003912425,6206.851750395225,738.4202199925935,0.0,0.0,0.0,1835.778205546594,1898.4008623516172,68.2012172227517,20435.03631306952,21205.75175605898,689.5892302382813,702.6916026309165,747.9240770199872,35.22748716242569,1502.0857058231752,1603.5702084414625,89.98914359865776,339.085434370162,504.6490600014775,143.5030903893054,2020.8888900909117,2154.89360822627,127.750685971857,29.910797522910908,42.91420758061655,11.37658191801131,1278.7056266014035,1390.8483339454588,106.87044353149358,3840,8260,660
101,260,14039.035801601629,23000.321515887343,10627.282965937024,0.4351799627716673,0.643952985023137,0.2130954081670712,9.192772532656777,14.200708500575942,3.935646024254743,10.338454593030177,14.593099808284192,3.3102305163759222,511.53894564052325,537.9385226430239,23.594001934340703,0.7886311491278208,1.2407824538863974,0.3667131826735176,5068.236453328313,6218.03050069513,721.2801027672342,0.005315880416718043,0.030906105339203,0.01141725626671019,1784.8405825059438,1909.9173003267413,156.3947267366233,20440.46374020127,21305.79955640964,879.9224754457086,707.0755306934756,749.8010781529332,43.99769848801152,1503.572314360004,1617.2728950276369,114.74698504688159,319.747259258906,483.48127952216794,132.2553506883192,2016.1598465474838,2186.2008007356726,171.64451760025204,28.565855471623884,41.30299385629349,10.206123705833683,1301.656271940724,1421.4101173964386,104.99163662563896,3830,8250,650
101,270,17677.821515887343,29003.321515887343,13587.574123861423,0.5129995930092296,0.73952396652567,0.25186186665564403,8.313751483459669,14.240127407954605,4.6472416222003226,9.640092139949337,14.634677265032026,3.9861131504697047,496.2319252458676,530.4370584660219,28.11987431179626,0.7565654332397129,1.2550532876890317,0.38536679192841206,4957.463729997599,6202.349950109459,728.5189808254842,0.00032923613374783746,0.0013264699863831,0.0005476720323938526,1809.1458077442735,1909.1237944867075,89.35283216720707,20277.598201965902,21176.611112844887,754.6453642055219,695.4339223038319,739.9528549082374,38.13295010250405,1481.8499844321705,1599.3912073017457,98.37088233665033,308.99376861895826,492.08045466526215,142.52356426823252,1992.115621180033,2163.5723671948376,141.4160541596803,27.52511172793996,41.81360414839384,11.23225714642445,1261.6014490601103,1398.8984409084253,110.1825467554911,3820,8240,640
101,280,14983.464373030201,26007.321515887343,12220.612701887077,0.44030096181840167,0.6918329789386949,0.2904139650524959,9.026251778117475,14.121870685818624,4.352768532760685,10.224481376978847,14.159968424667698,3.5422173467594447,468.11793436383175,495.16369836620424,24.871595834479,0.6014341027474108,1.1827651342533338,0.4063679755999742,5336.21853432125,7982.42374994407,1342.8652191569893,0.32412360411344604,2.2527545339073036,0.8504568942885375,1555.659421502749,1848.98176956158,466.4737286182751,18235.608961263446,20500.03540870103,3553.208815378821,628.3622781376527,690.4581070665429,58.994206564236435,1291.0667930094503,1507.1760108729245,265.0121021309363,263.99336867324047,481.7996892165661,154.3869246355481,1658.0365507546173,2039.3593255285896,531.0227470731564,25.392470272916487,40.34734740143764,10.000750286094322,1074.316722077516,1313.452842705056,271.3057577910066,3810,8230,630
101,290,15155.607230173058,28009.321515887343,13874.47479743871,0.44472896107644305,0.6145949556575975,0.21805932737759556,9.170162106587197,14.830054196842848,4.920940061307104,10.251595958955534,15.239565163638746,4.44029794665174,489.2810234705219,513.8279971859175,24.174129216436004,0.75494779958463,1.155620151098242,0.35899789290683776,5095.9703575185495,6303.70337936357,750.000172044192,0.002724776000338043,0.0186826596063628,0.007038272080425366,1758.2312814834363,1854.238891952887,96.23219123522782,20035.450202129032,20631.571716092072,674.089280639227,678.7652413805184,707.777848500309,33.241406973802114,1449.5997260031802,1525.1958223849442,85.82121670873023,315.78080094703563,474.89830146273863,142.7222863182066,1945.2332984838097,2042.938374070356,115.59402582316766,28.21441149281329,41.275196726346344,11.768206635109493,1247.2320528823127,1335.6286842642742,84.35983867246253,3800,8220,620
101,300,17447.071515887343,29000.321515887343,13305.897272047672,0.5075185966761669,0.7224509908901414,0.2394095529253921,8.352013368841842,14.395832092100312,4.5833934873135895,9.66597666268371,14.828389765988735,3.9716814344644003,476.9407706943753,504.2720804329009,22.389365552821,0.7135100035344277,1.1328057266503877,0.31810533201861724,4967.989303009572,6291.498725427256,746.143286144846,0.007915991715212213,0.0633279337216977,0.022389805686572343,1760.282251643886,1823.248410811745,91.39696942293169,19838.500263010003,20487.83790568208,598.032100619447,665.4246266369507,696.3576532744459,28.24533818152038,1423.7475511108169,1505.957859949235,75.51805155025924,302.4079377886586,468.712467385724,127.06413601533146,1910.5821167235426,2018.963519316713,104.83682936502962,27.047594784110252,40.560023760235914,10.371674641925333,1209.9809346680936,1318.347556374271,83.49764377765861,3790,8210,610
